fecha,tipo,nota,von_wobeser_es,von_wobeser_es_url,von_wobeser_en,von_wobeser_en_url,replit_es,replit_es_url,replit_en,replit_en_url,comparacion,estado_enlaces,enlaces_rotos,contenido_incompatible,referencia
2025-02,noticia,México expresa a la ONU posición restrictiva sobre uso de la fuerza en territorio extranjero,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1930,si,https://www.vonwobeser.com/index.php/publication?p_id=1929,si,https://webpage-von-wobeser-2026.replit.app/news/mexico-expresa-a-la-onu-posicion,si,https://webpage-von-wobeser-2026.replit.app/news/mexico-expresses-restrictive-position-at-the-un-on-the-use-of-force-in-foreign-t?lang=en,En ambas,OK,0,0,p_id ES 1930 | p_id EN 1929
2025-02,noticia,Iniciativa de Nuevas Leyes Secundarias para el Sector De Hidrocarburos,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1955,si,https://www.vonwobeser.com/index.php/publication?p_id=1956,si,https://webpage-von-wobeser-2026.replit.app/news/iniciativa-de-nuevas-leyes-secundarias-para-el-sector-de-hidrocarburos,si,https://webpage-von-wobeser-2026.replit.app/news/initiative-of-secondary-legislation-for-the-hydrocarbons-sector?lang=en,En ambas,OK,0,0,p_id ES 1955 | p_id EN 1956
2025-01,noticia,Reforma Laboral en materia de Trabajo en Plataformas Digitales,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1937,si,https://www.vonwobeser.com/index.php/publication?p_id=1938,si,https://webpage-von-wobeser-2026.replit.app/news/reforma-laboral-en-materia-de-trabajo,si,https://webpage-von-wobeser-2026.replit.app/news/labor-reform-on-digital-platform-work?lang=en,En ambas,OK,0,0,p_id ES 1937 | p_id EN 1938
2025-01,noticia,Propuesta de Servicios Legales y de Cumplimiento: Preparación frente a las Regulaciones OFAC y la Designación de Cárteles como Organizaciones Terroristas,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1935,si,https://www.vonwobeser.com/index.php/publication?p_id=1936,si,https://webpage-von-wobeser-2026.replit.app/news/propuesta-de-servicios-legales-y-de,si,https://webpage-von-wobeser-2026.replit.app/news/legal-and-compliance-services-proposal-preparedness-for-ofac-regulations-and-des?lang=en,En ambas,OK,0,0,p_id ES 1935 | p_id EN 1936
2025-01,noticia,Nuevos salarios mínimos a partir del 1° de enero de 2025,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1927,si,https://www.vonwobeser.com/index.php/publication?p_id=1928,si,https://webpage-von-wobeser-2026.replit.app/news/nuevos-salarios-minimos-a-partir-del-1,si,https://webpage-von-wobeser-2026.replit.app/news/new-minimum-wages-effective-january-1-2025?lang=en,En ambas | revisar texto,OK,0,0,p_id ES 1927 | p_id EN 1928
2025-01,noticia,Nuevos Valores de la UMA vigentes a partir del 1º de febrero de 2025,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1933,si,https://www.vonwobeser.com/index.php/publication?p_id=1934,si,https://webpage-von-wobeser-2026.replit.app/news/nuevos-valores-de-la-uma-vigentes-a,si,https://webpage-von-wobeser-2026.replit.app/news/new-uma-values-effective-as-of-february-1st-2025?lang=en,En ambas,OK,0,0,p_id ES 1933 | p_id EN 1934
2025-01,noticia,Flexibilización de la prohibición de importación temporal de textiles y confecciones bajo programas IMMEX,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1939,si,https://www.vonwobeser.com/index.php/publication?p_id=1940,si,https://webpage-von-wobeser-2026.replit.app/news/flexibilizacion-de-la-prohibicion-de,si,https://webpage-von-wobeser-2026.replit.app/news/flexibility-in-the-prohibition-on-temporary-importation-of-textiles-and-clothing?lang=en,En ambas,OK,0,0,p_id ES 1939 | p_id EN 1940
2025-01,noticia,Decreto de estímulos fiscales publicado el 21 de enero de 2025,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1941,si,https://www.vonwobeser.com/index.php/publication?p_id=1942,si,https://webpage-von-wobeser-2026.replit.app/news/decreto-de-estimulos-fiscales-publicado-el-21-de-enero-de-2025,si,https://webpage-von-wobeser-2026.replit.app/news/tax-incentives-decree-published-on-january-21-2025?lang=en,En ambas,OK,0,0,p_id ES 1941 | p_id EN 1942
2024-12,noticia,Von Wobeser y Sierra reconocido en GIR 100 2024,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1944,si,https://www.vonwobeser.com/index.php/publication?p_id=1943,si,https://webpage-von-wobeser-2026.replit.app/news/von-wobeser-y-sierra-reconocido-en-gir-100-2024,si,https://webpage-von-wobeser-2026.replit.app/news/von-wobeser-y-sierra-recognized-in-gir-100-2024?lang=en,En ambas | revisar texto,OK,0,0,p_id ES 1944 | p_id EN 1943
2024-11,noticia,Reforma para Ampliar Delitos con Prisión Preventiva Oficiosa,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1945,si,https://www.vonwobeser.com/index.php/publication?p_id=1946,si,https://webpage-von-wobeser-2026.replit.app/news/reforma-para-ampliar-delitos-con-prision-preventiva-oficiosa-2,si,https://webpage-von-wobeser-2026.replit.app/news/reform-to-expand-crimes-with-mandatory-pretrial-detention-2?lang=en,En ambas,OK,0,0,p_id ES 1945 | p_id EN 1946
2024-11,noticia,Reforma para Ampliar Delitos con Prisión Preventiva Oficiosa,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1917,si,https://www.vonwobeser.com/index.php/publication?p_id=1918,si,https://webpage-von-wobeser-2026.replit.app/news/reforma-para-ampliar-delitos-con-prision-preventiva-oficiosa,si,https://webpage-von-wobeser-2026.replit.app/news/reform-to-expand-crimes-with-mandatory-pretrial-detention?lang=en,En ambas,OK,0,0,p_id ES 1917 | p_id EN 1918
2024-11,noticia,Paquete Económico 2025,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1925,si,https://www.vonwobeser.com/index.php/publication?p_id=1926,si,https://webpage-von-wobeser-2026.replit.app/news/paquete-economico-2025,si,https://webpage-von-wobeser-2026.replit.app/news/economic-package-for-fiscal-year-2025?lang=en,En ambas,OK,0,0,p_id ES 1925 | p_id EN 1926
2024-11,noticia,En memoria de Rodolfo Trampe,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1948,si,https://www.vonwobeser.com/index.php/publication?p_id=1947,si,https://webpage-von-wobeser-2026.replit.app/news/en-memoria-de-rodolfo-trampe,si,https://webpage-von-wobeser-2026.replit.app/news/in-memory-of-rodolfo-trampe?lang=en,En ambas | revisar texto,OK,0,0,p_id ES 1948 | p_id EN 1947
2024-11,noticia,EE. UU. Introduce Nuevas Regulaciones de Banca Abierta (Open Banking),si,https://www.vonwobeser.com/index.php/publicacion?p_id=1915,si,https://www.vonwobeser.com/index.php/publication?p_id=1916,si,https://webpage-von-wobeser-2026.replit.app/news/ee-uu-introduce-nuevas-regulaciones-de-banca-abierta-open-banking,si,https://webpage-von-wobeser-2026.replit.app/news/u-s-introduces-new-open-banking-regulations?lang=en,En ambas,OK,0,0,p_id ES 1915 | p_id EN 1916
2024-10,noticia,TD Bank: Lecciones sobre la Importancia de Controles Eficientes en la Prevención de Lavado de Dinero,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1921,si,https://www.vonwobeser.com/index.php/publication?p_id=1922,si,https://webpage-von-wobeser-2026.replit.app/news/td-bank-lecciones-sobre-la-importancia-de-controles-eficientes-en-la-prevencion-,si,https://webpage-von-wobeser-2026.replit.app/news/td-bank-lessons-on-the-importance-of-effective-controls-in-money-laundering-prev?lang=en,En ambas,OK,0,0,p_id ES 1921 | p_id EN 1922
2024-10,noticia,Reforma Constitucional en materia de derechos de Comunidades Indígenas y Afromexicanas,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1919,si,https://www.vonwobeser.com/index.php/publication?p_id=1920,si,https://webpage-von-wobeser-2026.replit.app/news/reforma-constitucional-en-materia-de-derechos-de-comunidades-indigenas-y-afromex,si,https://webpage-von-wobeser-2026.replit.app/news/constitutional-reform-on-the-rights-of-indigenous-and-afro-mexican-communities?lang=en,En ambas,OK,0,0,p_id ES 1919 | p_id EN 1920
2024-10,noticia,Propuesta de Reforma a la LFPIORPI y al CPF para Fortalecer la Prevención de Lavado de Dinero y el Financiamiento al Terrorismo,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1911,si,https://www.vonwobeser.com/index.php/publication?p_id=1912,si,https://webpage-von-wobeser-2026.replit.app/news/propuesta-de-reforma-a-la-lfpiorpi-y,si,https://webpage-von-wobeser-2026.replit.app/news/proposal-for-reform-of-the-lfpiorpi-and-cpf-to-enhance-anti-money-laundering-and?lang=en,En ambas,OK,0,0,p_id ES 1911 | p_id EN 1912
2024-10,noticia,Nuevas disposiciones para la infraestructura de recarga de vehículos eléctricos en México,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1909,si,https://www.vonwobeser.com/index.php/publication?p_id=1910,si,https://webpage-von-wobeser-2026.replit.app/news/nuevas-disposiciones-para-la-infraestructura-de-recarga-de-vehiculos-electricos-,si,https://webpage-von-wobeser-2026.replit.app/news/new-provisions-for-electric-vehicle-charging-infrastructure-in-mexico?lang=en,En ambas,OK,0,0,p_id ES 1909 | p_id EN 1910
2024-10,noticia,"Nueva Reforma Constitucional en Áreas y Empresas Estratégicas (Energía, Ferrocarriles, Telecomunicaciones y Recursos Naturales)",si,https://www.vonwobeser.com/index.php/publicacion?p_id=1913,si,https://www.vonwobeser.com/index.php/publication?p_id=1914,si,https://webpage-von-wobeser-2026.replit.app/news/nueva-reforma-constitucional-en-areas-y-empresas-estrategicas-energia-ferrocarri,si,https://webpage-von-wobeser-2026.replit.app/news/new-constitutional-reform-in-strategic-areas-and-companies-energy-railroads-tele?lang=en,En ambas,OK,0,0,p_id ES 1913 | p_id EN 1914
2024-09,noticia,Importante precedente para evitar la cancelación de sellos digitales,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1903,si,https://www.vonwobeser.com/index.php/publication?p_id=1904,si,https://webpage-von-wobeser-2026.replit.app/news/importante-precedente-para-evitar-la-cancelacion-de-sellos-digitales,si,https://webpage-von-wobeser-2026.replit.app/news/important-precedent-to-prevent-the-cancellation-of-digital-seals?lang=en,En ambas,OK,0,0,p_id ES 1903 | p_id EN 1904
2024-09,noticia,Importante precedente en relación con la deducción de erogaciones por concepto de gastos de urbanización e infraestructura como gasto del ejercicio y no como costo de ventas,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1907,si,https://www.vonwobeser.com/index.php/publication?p_id=1908,si,https://webpage-von-wobeser-2026.replit.app/news/importante-precedente-en-relacion-con-la-deduccion-de-erogaciones-por-concepto-d,si,https://webpage-von-wobeser-2026.replit.app/news/important-precedent-regarding-the-deduction-of-expenditures-for-urbanization-and?lang=en,En ambas,OK,0,0,p_id ES 1907 | p_id EN 1908
2024-09,noticia,1º de octubre: Día de descanso obligatorio,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1905,si,https://www.vonwobeser.com/index.php/publication?p_id=1906,si,https://webpage-von-wobeser-2026.replit.app/news/1-de-octubre-dia-de-descanso-obligatorio,si,https://webpage-von-wobeser-2026.replit.app/news/october-1st-mandatory-day-off?lang=en,En ambas,OK,0,0,p_id ES 1905 | p_id EN 1906
2024-08,noticia,Von Wobeser y Sierra fortalece su práctica Fiscal con la integración del consejero Eric Palacios,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1923,si,https://www.vonwobeser.com/index.php/publication?p_id=1924,si,https://webpage-von-wobeser-2026.replit.app/news/von-wobeser-y-sierra-fortalece-su-practica-fiscal-con-la-integracion-del-conseje,si,https://webpage-von-wobeser-2026.replit.app/news/von-wobeser-y-sierra-bolsters-its-tax-practice-with-the-addition-of-counsel-eric?lang=en,En ambas,OK,0,0,p_id ES 1923 | p_id EN 1924
2024-08,noticia,SAT aumenta verificaciones de domicilio que pueden derivar en restricción de sellos digitales,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1950,si,https://www.vonwobeser.com/index.php/publication?p_id=1949,si,https://webpage-von-wobeser-2026.replit.app/news/sat-aumenta-verificaciones-de-domicilio-que-pueden-derivar-en-restriccion-de-sel,si,https://webpage-von-wobeser-2026.replit.app/news/sat-increases-address-verifications-that-can-lead-to-restriction-of-digital-cert?lang=en,En ambas,OK,0,0,p_id ES 1950 | p_id EN 1949
2024-08,noticia,Publicación de lineamientos del buzón del Instituto Mexicano del Seguro Social,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1901,si,https://www.vonwobeser.com/index.php/publication?p_id=1902,si,https://webpage-von-wobeser-2026.replit.app/news/publicacion-de-lineamientos-del-buzon-del-instituto-mexicano-del-seguro-social,si,https://webpage-von-wobeser-2026.replit.app/news/general-guidelines-of-the-mexican-social-security-institute-mailbox?lang=en,En ambas,OK,0,0,p_id ES 1901 | p_id EN 1902
2024-08,noticia,Grupak de México adquiere lgsapack para la autosuficiencia eléctrica,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1894,si,https://www.vonwobeser.com/index.php/publication?p_id=1890,si,https://webpage-von-wobeser-2026.replit.app/news/grupak-de-mexico-adquiere-lgsapack-para-la-autosuficiencia-electrica,si,https://webpage-von-wobeser-2026.replit.app/news/mexico-s-grupak-acquires-igsapak-for-electricity-self-supply?lang=en,En ambas | revisar texto,OK,0,0,p_id ES 1894 | p_id EN 1890
2024-07,noticia,IMSS: Integración del salario base de cotización por pago de alimentos y habitación,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1888,si,https://www.vonwobeser.com/index.php/publication?p_id=1889,si,https://webpage-von-wobeser-2026.replit.app/news/imss-integracion-del-salario-base-de-cotizacion-por-pago-de-alimentos-y-habitaci,si,https://webpage-von-wobeser-2026.replit.app/news/imss-integration-of-the-base-salary-for-contribution-purposes-due-to-the-payment?lang=en,En ambas,OK,0,0,p_id ES 1888 | p_id EN 1889
2024-07,noticia,Estímulos fiscales importantes en Yucatán,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1835,si,https://www.vonwobeser.com/index.php/publication?p_id=1836,si,https://webpage-von-wobeser-2026.replit.app/news/estimulos-fiscales-importantes-en-yucatan,si,https://webpage-von-wobeser-2026.replit.app/news/important-tax-incentives-in-yucatan?lang=en,En ambas,OK,0,0,p_id ES 1835 | p_id EN 1836
2024-06,noticia,Reforma en materia de trata de personas: Enfoque en la explotación laboral,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1839,si,https://www.vonwobeser.com/index.php/publication?p_id=1840,si,https://webpage-von-wobeser-2026.replit.app/news/reforma-en-materia-de-trata-de-personas-enfoque-en-la-explotacion-laboral,si,https://webpage-von-wobeser-2026.replit.app/news/reform-on-human-trafficking-focus-on-labor-exploitation?lang=en,En ambas,OK,0,0,p_id ES 1839 | p_id EN 1840
2024-06,noticia,Investigación por prácticas monopólicas absolutas en servicios médicos de tamiz metabólico neonatal del sector público en México.,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1841,si,https://www.vonwobeser.com/index.php/publication?p_id=1842,si,https://webpage-von-wobeser-2026.replit.app/news/investigacion-por-practicas-monopolicas-absolutas-en-servicios-medicos-de-tamiz-,si,https://webpage-von-wobeser-2026.replit.app/news/antitrust-investigation-on-cartel-conducts-in-neonatal-screening-services-contra?lang=en,En ambas,OK,0,0,p_id ES 1841 | p_id EN 1842
2024-06,noticia,Instalación del Consejo Nacional de Mecanismos Alternativos de Solución de Controversias,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1843,si,https://www.vonwobeser.com/index.php/publication?p_id=1844,si,https://webpage-von-wobeser-2026.replit.app/news/instalacion-del-consejo-nacional-de-mecanismos-alternativos-de-solucion-de-contr,si,https://webpage-von-wobeser-2026.replit.app/news/establishment-of-the-national-council-for-alternative-dispute-resolution-mechani?lang=en,En ambas,OK,0,0,p_id ES 1843 | p_id EN 1844
2024-06,noticia,"Inconstitucionalidad del artículo 130, fracción I del Código Fiscal de la Ciudad de México vigente en el ejercicio fiscal de 2023.",si,https://www.vonwobeser.com/index.php/publicacion?p_id=1837,si,https://www.vonwobeser.com/index.php/publication?p_id=1838,si,https://webpage-von-wobeser-2026.replit.app/news/inconstitucionalidad-del-articulo-130-fraccion-i-del-codigo-fiscal-de-la-ciudad-,si,https://webpage-von-wobeser-2026.replit.app/news/unconstitutionality-of-article-130-section-i-of-the-tax-code-of-mexico-city-in-f?lang=en,En ambas,OK,0,0,p_id ES 1837 | p_id EN 1838
2024-04,noticia,Von Wobeser y Sierra recibe reconocimientos en The Legal 500 Mexico Awards 2024,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1845,si,https://www.vonwobeser.com/index.php/publication?p_id=1846,si,https://webpage-von-wobeser-2026.replit.app/news/von-wobeser-y-sierra-recibe-reconocimientos-en-the-legal-500-mexico-awards-2024,si,https://webpage-von-wobeser-2026.replit.app/news/von-wobeser-y-sierra-receives-accolades-at-the-legal-500-mexico-awards-2024?lang=en,En ambas | revisar texto,OK,0,0,p_id ES 1845 | p_id EN 1846
2024-04,noticia,Reforma a la Ley General de Títulos y Operaciones de Crédito y a la Ley General de Organizaciones y Actividades Auxiliares del Crédito,si,https://www.vonwobeser.com/index.php/publicacion?p_id=1849,si,https://www.vonwobeser.com/index.php/publication?p_id=1850,si,https://webpage-von-wobeser-2026.replit.app/news/reforma-a-la-ley-general-de-titulos-y-operaciones-de-credito-y-a-la-ley-general-,si,https://webpage-von-wobeser-2026.replit.app/news/amendment-to-the-credit-instruments-and-operations-general-law-and-the-law-of-cr?lang=en,En ambas,OK,0,0,p_id ES 1849 | p_id EN 1850
